venta_id,ticket_id,fecha,tienda_id,product_id,cantidad,precio_unitario
V000495,T000495,2025-03-04,CUN,P011,2,210.0
V000496,T000495,2025-03-04,CUN,P102,2,45.0
V000497,T000497,2025-03-04,CUN,P083,3,65.0
V000498,T000498,2025-03-04,CUN,P005,2,65.0
V000499,T000498,2025-03-04,CUN,P046,1,280.0
V000500,T000500,2025-03-04,CUN,P022,1,150.0
V000501,T000500,2025-03-04,CUN,P023,1,40.0
V000502,T000500,2025-03-04,CUN,P046,1,280.0
V000503,T000503,2025-03-04,CUN,P084,1,18.0
V000504,T000504,2025-03-04,CUN,P006,1,12.0
V000505,T000504,2025-03-04,CUN,P027,1,320.0
V000506,T000506,2025-03-04,CUN,P106,3,55.0
V000507,T000507,2025-03-04,CUN,P006,2,12.0
V000508,T000508,2025-03-04,CUN,P002,1,180.0
V000509,T000508,2025-03-04,CUN,P021,1,85.0
V000510,T000510,2025-03-04,CUN,P047,1,95.0
V000511,T000510,2025-03-04,CUN,P107,1,165.0
V000512,T000512,2025-03-04,CUN,P021,2,85.0
V000513,T000512,2025-03-04,CUN,P023,3,40.0
V000514,T000514,2025-03-04,CUN,P003,2,8.5
V000515,T000515,2025-03-04,MID,P010,2,120.0
V000516,T000515,2025-03-04,MID,P084,1,18.0
V000517,T000517,2025-03-04,MID,P003,1,8.5
V000518,T000517,2025-03-04,MID,P061,2,165.0
V000519,T000519,2025-03-04,MID,P101,2,35.0
V000520,T000520,2025-03-04,MID,P041,2,35.0
V000521,T000520,2025-03-04,MID,P043,1,18.0
V000522,T000520,2025-03-04,MID,P082,1,25.0
V000523,T000523,2025-03-04,MID,P063,2,45.0
V000524,T000524,2025-03-04,MID,P102,1,45.0
V000525,T000524,2025-03-04,MID,P045,1,45.0
V000526,T000526,2025-03-04,MID,P009,1,85.0
V000527,T000527,2025-03-04,MID,P030,1,180.0
V000528,T000528,2025-03-04,MID,P060,1,850.0
V000529,T000529,2025-03-04,MID,P022,1,150.0
V000530,T000529,2025-03-04,MID,P023,2,40.0
V000531,T000529,2025-03-04,MID,P101,1,35.0
V000532,T000532,2025-03-04,CHI,P100,1,1250.0
V000533,T000532,2025-03-04,CHI,P101,2,35.0
V000534,T000534,2025-03-04,CHI,P100,1,1250.0
V000535,T000534,2025-03-04,CHI,P102,1,45.0
V000536,T000534,2025-03-04,CHI,P028,1,180.0
V000537,T000537,2025-03-04,CHI,P021,3,85.0
V000538,T000537,2025-03-04,CHI,P023,1,40.0
V000539,T000539,2025-03-04,CHI,P009,2,85.0
V000540,T000539,2025-03-04,CHI,P103,3,120.0
V000541,T000541,2025-03-04,CHI,P101,2,35.0
V000542,T000542,2025-03-04,CHI,P006,1,12.0
V000543,T000542,2025-03-04,CHI,P020,2,55.0
V000544,T000544,2025-03-04,CHI,P065,1,30.0
V000545,T000545,2025-03-04,CHI,P022,2,150.0
V000546,T000545,2025-03-04,CHI,P004,3,6.0
V000547,T000547,2025-03-04,CHI,P045,2,45.0
V000548,T000547,2025-03-04,CHI,P086,2,650.0
V000549,T000549,2025-03-04,CHI,P080,1,280.0
V000550,T000550,2025-03-04,CHI,P025,1,35.0
V000551,T000550,2025-03-04,CHI,P060,2,850.0
V000552,T000552,2025-03-04,CHI,P006,2,12.0
V000553,T000552,2025-03-04,CHI,P044,2,22.0
V000554,T000554,2025-03-04,CHI,P040,1,1450.0
V000555,T000555,2025-03-04,CHI,P030,1,180.0
V000556,T000555,2025-03-04,CHI,P001,1,145.0
V000557,T000557,2025-03-04,CHI,P021,3,85.0
V000558,T000557,2025-03-04,CHI,P023,1,40.0
V000559,T000559,2025-03-04,CHI,P063,3,45.0
V000560,T000559,2025-03-04,CHI,P060,1,850.0
V000561,T000561,2025-03-04,CHI,P083,3,65.0
V000562,T000561,2025-03-04,CHI,P064,1,38.0
V000563,T000563,2025-03-04,CHI,P005,2,65.0
V000564,T000564,2025-03-04,CHI,P041,1,35.0
V000565,T000564,2025-03-04,CHI,P043,1,18.0
V000566,T000564,2025-03-04,CHI,P013,1,45.0
V000567,T000567,2025-03-04,CHI,P105,1,145.0
V000568,T000568,2025-03-04,CHI,P041,1,35.0
V000569,T000568,2025-03-04,CHI,P043,3,18.0
V000570,T000568,2025-03-04,CHI,P100,1,1250.0
V000571,T000571,2025-03-04,CHI,P063,2,45.0
V000572,T000571,2025-03-04,CHI,P060,2,850.0
V000573,T000571,2025-03-04,CHI,P028,1,180.0
V000574,T000574,2025-03-04,CDMX,P047,1,95.0
V000575,T000574,2025-03-04,CDMX,P083,1,65.0
V000576,T000576,2025-03-04,CDMX,P006,1,12.0
V000577,T000576,2025-03-04,CDMX,P107,2,165.0
V000578,T000578,2025-03-04,CDMX,P021,1,85.0
V000579,T000578,2025-03-04,CDMX,P023,2,40.0
V000580,T000578,2025-03-04,CDMX,P062,2,320.0
V000581,T000581,2025-03-04,CDMX,P011,1,210.0
V000582,T000582,2025-03-04,CDMX,P086,1,650.0
V000583,T000583,2025-03-04,CDMX,P043,1,18.0
V000584,T000583,2025-03-04,CDMX,P107,1,165.0
V000585,T000585,2025-03-04,CDMX,P041,3,35.0
V000586,T000585,2025-03-04,CDMX,P083,1,65.0
V000587,T000587,2025-03-04,CDMX,P010,3,120.0
V000588,T000588,2025-03-04,CDMX,P003,3,8.5
V000589,T000588,2025-03-04,CDMX,P020,1,55.0
V000590,T000590,2025-03-04,CDMX,P001,1,145.0
V000591,T000591,2025-03-04,MTY,P005,2,65.0
V000592,T000592,2025-03-04,MTY,P060,3,850.0
V000593,T000592,2025-03-04,MTY,P007,1,95.0
V000594,T000594,2025-03-04,MTY,P040,1,1450.0
V000595,T000595,2025-03-04,MTY,P042,1,28.0
V000596,T000595,2025-03-04,MTY,P043,2,18.0
V000597,T000597,2025-03-04,MTY,P100,1,1250.0
V000598,T000597,2025-03-04,MTY,P101,2,35.0
V000599,T000597,2025-03-04,MTY,P008,1,180.0
V000600,T000600,2025-03-04,MTY,P044,3,22.0
V000601,T000601,2025-03-04,MTY,P027,3,320.0
V000602,T000602,2025-03-04,MTY,P100,1,1250.0
V000603,T000602,2025-03-04,MTY,P102,3,45.0
V000604,T000602,2025-03-04,MTY,P024,3,6.0
V000605,T000605,2025-03-04,MTY,P080,1,280.0
V000606,T000605,2025-03-04,MTY,P028,1,180.0
V000607,T000607,2025-03-04,MTY,P103,1,120.0
V000608,T000607,2025-03-04,MTY,P082,1,25.0
V000609,T000609,2025-03-04,MTY,P030,1,180.0
V000610,T000609,2025-03-04,MTY,P107,2,165.0
V000611,T000611,2025-03-04,MTY,P005,3,65.0
V000612,T000611,2025-03-04,MTY,P107,2,165.0
V000613,T000613,2025-03-04,MTY,P102,1,45.0
V000614,T000613,2025-03-04,MTY,P047,1,95.0
V000615,T000615,2025-03-05,CUN,P100,1,1250.0
V000616,T000615,2025-03-05,CUN,P101,1,35.0
V000617,T000617,2025-03-05,CUN,P102,2,45.0
V000618,T000618,2025-03-05,CUN,P022,1,150.0
V000619,T000618,2025-03-05,CUN,P023,1,40.0
V000620,T000618,2025-03-05,CUN,P101,2,35.0
V000621,T000621,2025-03-05,CUN,P022,1,150.0
V000622,T000621,2025-03-05,CUN,P023,1,40.0
V000623,T000621,2025-03-05,CUN,P103,2,120.0
V000624,T000624,2025-03-05,CUN,P107,2,165.0
V000625,T000624,2025-03-05,CUN,P022,1,150.0
V000626,T000626,2025-03-05,CUN,P042,1,28.0
V000627,T000626,2025-03-05,CUN,P043,2,18.0
V000628,T000628,2025-03-05,CUN,P064,1,38.0
V000629,T000629,2025-03-05,CUN,P063,2,45.0
V000630,T000629,2025-03-05,CUN,P060,1,850.0
V000631,T000631,2025-03-05,CUN,P002,2,180.0
V000632,T000631,2025-03-05,CUN,P104,1,95.0
V000633,T000633,2025-03-05,CUN,P102,2,45.0
V000634,T000634,2025-03-05,CUN,P047,2,95.0
V000635,T000635,2025-03-05,CUN,P042,3,28.0
V000636,T000635,2025-03-05,CUN,P043,2,18.0
V000637,T000635,2025-03-05,CUN,P082,1,25.0
V000638,T000638,2025-03-05,CUN,P084,2,18.0
V000639,T000638,2025-03-05,CUN,P030,2,180.0
V000640,T000640,2025-03-05,CUN,P022,3,150.0
V000641,T000640,2025-03-05,CUN,P023,1,40.0
V000642,T000640,2025-03-05,CUN,P064,2,38.0
V000643,T000643,2025-03-05,CUN,P063,1,45.0
V000644,T000643,2025-03-05,CUN,P060,1,850.0
V000645,T000645,2025-03-05,CUN,P021,1,85.0
V000646,T000645,2025-03-05,CUN,P023,1,40.0
V000647,T000645,2025-03-05,CUN,P022,1,150.0
V000648,T000648,2025-03-05,CUN,P066,1,55.0
V000649,T000648,2025-03-05,CUN,P106,1,55.0
V000650,T000650,2025-03-05,CUN,P086,2,650.0
V000651,T000650,2025-03-05,CUN,P066,2,55.0
V000652,T000652,2025-03-05,MID,P026,2,65.0
V000653,T000652,2025-03-05,MID,P007,2,95.0
V000654,T000654,2025-03-05,MID,P022,1,150.0
V000655,T000654,2025-03-05,MID,P027,1,320.0
V000656,T000656,2025-03-05,MID,P106,2,55.0
V000657,T000657,2025-03-05,MID,P020,2,55.0
V000658,T000657,2025-03-05,MID,P023,1,40.0
V000659,T000659,2025-03-05,MID,P086,1,650.0
V000660,T000659,2025-03-05,MID,P030,2,180.0
V000661,T000661,2025-03-05,MID,P100,1,1250.0
V000662,T000661,2025-03-05,MID,P102,2,45.0
V000663,T000661,2025-03-05,MID,P046,2,280.0
V000664,T000664,2025-03-05,MID,P062,3,320.0
V000665,T000664,2025-03-05,MID,P107,2,165.0
V000666,T000666,2025-03-05,MID,P021,1,85.0
V000667,T000666,2025-03-05,MID,P023,2,40.0
V000668,T000666,2025-03-05,MID,P081,1,65.0
V000669,T000669,2025-03-05,MID,P013,2,45.0
V000670,T000670,2025-03-05,MID,P003,2,8.5
V000671,T000670,2025-03-05,MID,P063,2,45.0
V000672,T000672,2025-03-05,MID,P065,1,30.0
V000673,T000673,2025-03-05,MID,P063,3,45.0
V000674,T000673,2025-03-05,MID,P060,1,850.0
V000675,T000673,2025-03-05,MID,P107,2,165.0
V000676,T000676,2025-03-05,MID,P100,3,1250.0
V000677,T000676,2025-03-05,MID,P102,2,45.0
V000678,T000678,2025-03-05,MID,P020,2,55.0
V000679,T000678,2025-03-05,MID,P023,2,40.0
V000680,T000678,2025-03-05,MID,P061,1,165.0
V000681,T000681,2025-03-05,MID,P086,3,650.0
V000682,T000682,2025-03-05,CHI,P023,2,40.0
V000683,T000683,2025-03-05,CHI,P086,2,650.0
V000684,T000683,2025-03-05,CHI,P041,3,35.0
V000685,T000685,2025-03-05,CHI,P102,1,45.0
V000686,T000686,2025-03-05,CHI,P022,1,150.0
V000687,T000686,2025-03-05,CHI,P105,1,145.0
V000688,T000688,2025-03-05,CHI,P063,1,45.0
V000689,T000688,2025-03-05,CHI,P060,2,850.0
V000690,T000688,2025-03-05,CHI,P029,2,95.0
V000691,T000691,2025-03-05,CHI,P046,3,280.0
V000692,T000692,2025-03-05,CHI,P085,1,980.0
V000693,T000692,2025-03-05,CHI,P020,3,55.0
V000694,T000694,2025-03-05,CHI,P040,2,1450.0
V000695,T000694,2025-03-05,CHI,P011,1,210.0
V000696,T000696,2025-03-05,CDMX,P013,2,45.0
V000697,T000696,2025-03-05,CDMX,P020,1,55.0
V000698,T000698,2025-03-05,CDMX,P042,3,28.0
V000699,T000698,2025-03-05,CDMX,P043,1,18.0
V000700,T000700,2025-03-05,CDMX,P047,3,95.0
V000701,T000700,2025-03-05,CDMX,P028,1,180.0
V000702,T000702,2025-03-05,CDMX,P100,1,1250.0
V000703,T000702,2025-03-05,CDMX,P102,1,45.0
V000704,T000702,2025-03-05,CDMX,P107,1,165.0
V000705,T000705,2025-03-05,CDMX,P021,1,85.0
V000706,T000705,2025-03-05,CDMX,P023,3,40.0
V000707,T000705,2025-03-05,CDMX,P029,2,95.0
V000708,T000708,2025-03-05,CDMX,P100,1,1250.0
V000709,T000708,2025-03-05,CDMX,P102,1,45.0
V000710,T000708,2025-03-05,CDMX,P046,1,280.0
V000711,T000711,2025-03-05,CDMX,P064,2,38.0
V000712,T000711,2025-03-05,CDMX,P004,1,6.0
V000713,T000713,2025-03-05,CDMX,P004,2,6.0
V000714,T000713,2025-03-05,CDMX,P026,1,65.0
V000715,T000715,2025-03-05,CDMX,P009,1,85.0
V000716,T000715,2025-03-05,CDMX,P045,2,45.0
V000717,T000717,2025-03-05,CDMX,P046,1,280.0
V000718,T000717,2025-03-05,CDMX,P013,1,45.0
V000719,T000719,2025-03-05,CDMX,P020,1,55.0
V000720,T000719,2025-03-05,CDMX,P023,3,40.0
V000721,T000721,2025-03-05,CDMX,P061,1,165.0
V000722,T000722,2025-03-05,CDMX,P012,1,980.0
V000723,T000722,2025-03-05,CDMX,P086,2,650.0
V000724,T000724,2025-03-05,CDMX,P012,1,980.0
V000725,T000725,2025-03-05,CDMX,P001,1,145.0
V000726,T000725,2025-03-05,CDMX,P048,1,180.0
V000727,T000727,2025-03-05,CDMX,P081,2,65.0
V000728,T000728,2025-03-05,MTY,P107,1,165.0
V000729,T000729,2025-03-05,MTY,P021,3,85.0
V000730,T000729,2025-03-05,MTY,P023,1,40.0
V000731,T000729,2025-03-05,MTY,P065,3,30.0
V000732,T000732,2025-03-05,MTY,P063,2,45.0
V000733,T000732,2025-03-05,MTY,P060,3,850.0
V000734,T000734,2025-03-05,MTY,P012,3,980.0
V000735,T000735,2025-03-05,MTY,P105,2,145.0
V000736,T000735,2025-03-05,MTY,P026,3,65.0
V000737,T000737,2025-03-05,MTY,P022,1,150.0
V000738,T000737,2025-03-05,MTY,P023,1,40.0
V000739,T000737,2025-03-05,MTY,P104,2,95.0
V000740,T000740,2025-03-05,MTY,P042,1,28.0
V000741,T000740,2025-03-05,MTY,P043,2,18.0
V000742,T000742,2025-03-05,MTY,P001,1,145.0
V000743,T000742,2025-03-05,MTY,P028,1,180.0
V000744,T000744,2025-03-05,MTY,P045,2,45.0
V000745,T000744,2025-03-05,MTY,P029,3,95.0
V000746,T000746,2025-03-05,MTY,P084,1,18.0
V000747,T000746,2025-03-05,MTY,P103,1,120.0
V000748,T000748,2025-03-05,MTY,P021,2,85.0
V000749,T000749,2025-03-05,MTY,P063,2,45.0
V000750,T000749,2025-03-05,MTY,P060,2,850.0
V000751,T000749,2025-03-05,MTY,P045,3,45.0
V000752,T000752,2025-03-05,MTY,P101,1,35.0
V000753,T000752,2025-03-05,MTY,P080,2,280.0
V000754,T000754,2025-03-05,MTY,P085,1,980.0
V000755,T000754,2025-03-05,MTY,P103,1,120.0
V000756,T000756,2025-03-05,MTY,P048,1,180.0
V000757,T000756,2025-03-05,MTY,P044,1,22.0
V000758,T000758,2025-03-05,MTY,P044,2,22.0
V000759,T000758,2025-03-05,MTY,P013,2,45.0
V000760,T000760,2025-03-05,MTY,P100,1,1250.0
V000761,T000760,2025-03-05,MTY,P102,2,45.0
V000762,T000760,2025-03-05,MTY,P004,2,6.0
V000763,T000763,2025-03-05,MTY,P004,3,6.0
V000764,T000764,2025-03-05,MTY,P086,1,650.0
V000765,T000764,2025-03-05,MTY,P021,3,85.0
V000766,T000766,2025-03-05,MTY,P021,1,85.0
V000767,T000766,2025-03-05,MTY,P023,2,40.0
V000768,T000766,2025-03-05,MTY,P028,1,180.0
V000769,T000769,2025-03-05,MTY,P005,2,65.0
V000770,T000770,2025-03-05,MTY,P064,3,38.0
V000771,T000770,2025-03-05,MTY,P061,3,165.0
V000772,T000770,2025-03-05,MTY,P008,3,180.0
V000773,T000773,2025-03-06,CUN,P082,2,25.0
V000774,T000774,2025-03-06,CUN,P005,2,65.0
V000775,T000774,2025-03-06,CUN,P107,2,165.0
V000776,T000776,2025-03-06,CUN,P041,1,35.0
V000777,T000776,2025-03-06,CUN,P043,1,18.0
V000778,T000778,2025-03-06,CUN,P086,2,650.0
V000779,T000779,2025-03-06,CUN,P007,1,95.0
V000780,T000779,2025-03-06,CUN,P012,3,980.0
V000781,T000781,2025-03-06,CUN,P003,2,8.5
V000782,T000782,2025-03-06,CUN,P002,2,180.0
V000783,T000782,2025-03-06,CUN,P005,1,65.0
V000784,T000784,2025-03-06,CUN,P083,1,65.0
V000785,T000785,2025-03-06,CUN,P020,1,55.0
V000786,T000785,2025-03-06,CUN,P023,1,40.0
V000787,T000785,2025-03-06,CUN,P022,1,150.0
V000788,T000788,2025-03-06,CUN,P025,2,35.0
V000789,T000788,2025-03-06,CUN,P102,1,45.0
V000790,T000790,2025-03-06,CUN,P102,1,45.0
V000791,T000791,2025-03-06,CUN,P022,2,150.0
V000792,T000791,2025-03-06,CUN,P023,1,40.0
V000793,T000793,2025-03-06,CUN,P012,2,980.0
V000794,T000794,2025-03-06,CUN,P012,2,980.0
V000795,T000795,2025-03-06,MID,P029,3,95.0
V000796,T000796,2025-03-06,MID,P060,1,850.0
V000797,T000796,2025-03-06,MID,P025,2,35.0
V000798,T000798,2025-03-06,MID,P107,1,165.0
V000799,T000798,2025-03-06,MID,P085,2,980.0
V000800,T000800,2025-03-06,MID,P062,2,320.0
V000801,T000800,2025-03-06,MID,P030,1,180.0
V000802,T000802,2025-03-06,MID,P012,2,980.0
V000803,T000802,2025-03-06,MID,P006,1,12.0
V000804,T000804,2025-03-06,MID,P041,2,35.0
V000805,T000804,2025-03-06,MID,P043,2,18.0
V000806,T000804,2025-03-06,MID,P027,1,320.0
V000807,T000807,2025-03-06,MID,P013,2,45.0
V000808,T000808,2025-03-06,MID,P062,1,320.0
V000809,T000808,2025-03-06,MID,P022,1,150.0
V000810,T000810,2025-03-06,MID,P001,3,145.0
V000811,T000810,2025-03-06,MID,P021,1,85.0
V000812,T000812,2025-03-06,MID,P101,2,35.0
V000813,T000812,2025-03-06,MID,P022,3,150.0
V000814,T000814,2025-03-06,MID,P041,1,35.0
V000815,T000814,2025-03-06,MID,P043,2,18.0
V000816,T000816,2025-03-06,MID,P081,2,65.0
V000817,T000816,2025-03-06,MID,P023,2,40.0
V000818,T000818,2025-03-06,MID,P104,2,95.0
V000819,T000819,2025-03-06,MID,P027,1,320.0
V000820,T000820,2025-03-06,MID,P020,1,55.0
V000821,T000820,2025-03-06,MID,P023,3,40.0
V000822,T000822,2025-03-06,MID,P042,2,28.0
V000823,T000822,2025-03-06,MID,P043,2,18.0
V000824,T000824,2025-03-06,CHI,P002,1,180.0
V000825,T000824,2025-03-06,CHI,P028,2,180.0
V000826,T000826,2025-03-06,CHI,P083,2,65.0
V000827,T000826,2025-03-06,CHI,P080,3,280.0
V000828,T000828,2025-03-06,CHI,P047,1,95.0
V000829,T000828,2025-03-06,CHI,P066,1,55.0
V000830,T000830,2025-03-06,CHI,P100,2,1250.0
V000831,T000830,2025-03-06,CHI,P102,3,45.0
V000832,T000830,2025-03-06,CHI,P103,1,120.0
V000833,T000833,2025-03-06,CHI,P106,3,55.0
V000834,T000834,2025-03-06,CHI,P020,1,55.0
V000835,T000834,2025-03-06,CHI,P023,1,40.0
V000836,T000834,2025-03-06,CHI,P086,3,650.0
V000837,T000837,2025-03-06,CHI,P041,1,35.0
V000838,T000837,2025-03-06,CHI,P043,1,18.0
V000839,T000839,2025-03-06,CHI,P082,2,25.0
V000840,T000840,2025-03-06,CHI,P002,1,180.0
V000841,T000840,2025-03-06,CHI,P045,1,45.0
V000842,T000842,2025-03-06,CHI,P024,1,6.0
V000843,T000843,2025-03-06,CHI,P064,1,38.0
V000844,T000843,2025-03-06,CHI,P061,1,165.0
V000845,T000845,2025-03-06,CHI,P060,2,850.0
V000846,T000845,2025-03-06,CHI,P012,1,980.0
V000847,T000847,2025-03-06,CHI,P024,1,6.0
V000848,T000848,2025-03-06,CHI,P082,3,25.0
V000849,T000849,2025-03-06,CHI,P021,3,85.0
V000850,T000849,2025-03-06,CHI,P023,1,40.0
V000851,T000851,2025-03-06,CHI,P064,3,38.0
V000852,T000851,2025-03-06,CHI,P061,1,165.0
V000853,T000851,2025-03-06,CHI,P040,3,1450.0
V000854,T000854,2025-03-06,CHI,P100,3,1250.0
V000855,T000854,2025-03-06,CHI,P101,1,35.0
V000856,T000856,2025-03-06,CHI,P107,2,165.0
V000857,T000857,2025-03-06,CHI,P021,2,85.0
V000858,T000857,2025-03-06,CHI,P100,2,1250.0
V000859,T000859,2025-03-06,CDMX,P021,1,85.0
V000860,T000859,2025-03-06,CDMX,P023,2,40.0
V000861,T000861,2025-03-06,CDMX,P003,1,8.5
V000862,T000861,2025-03-06,CDMX,P086,1,650.0
V000863,T000863,2025-03-06,CDMX,P101,2,35.0
V000864,T000864,2025-03-06,CDMX,P026,2,65.0
V000865,T000864,2025-03-06,CDMX,P020,3,55.0
V000866,T000866,2025-03-06,CDMX,P028,3,180.0
V000867,T000866,2025-03-06,CDMX,P066,3,55.0
V000868,T000868,2025-03-06,CDMX,P063,1,45.0
V000869,T000868,2025-03-06,CDMX,P060,1,850.0
V000870,T000868,2025-03-06,CDMX,P029,2,95.0
V000871,T000871,2025-03-06,CDMX,P065,1,30.0
V000872,T000871,2025-03-06,CDMX,P081,3,65.0
V000873,T000873,2025-03-06,CDMX,P100,2,1250.0
V000874,T000873,2025-03-06,CDMX,P101,2,35.0
V000875,T000873,2025-03-06,CDMX,P028,1,180.0
V000876,T000876,2025-03-06,CDMX,P082,1,25.0
V000877,T000876,2025-03-06,CDMX,P081,1,65.0
V000878,T000878,2025-03-06,CDMX,P006,3,12.0
V000879,T000878,2025-03-06,CDMX,P028,1,180.0
V000880,T000880,2025-03-06,CDMX,P027,1,320.0
V000881,T000880,2025-03-06,CDMX,P006,2,12.0
V000882,T000882,2025-03-06,CDMX,P012,2,980.0
V000883,T000883,2025-03-06,MTY,P042,2,28.0
V000884,T000883,2025-03-06,MTY,P006,1,12.0
V000885,T000885,2025-03-06,MTY,P103,1,120.0
V000886,T000885,2025-03-06,MTY,P028,2,180.0
V000887,T000887,2025-03-06,MTY,P001,1,145.0
V000888,T000888,2025-03-06,MTY,P011,2,210.0
V000889,T000888,2025-03-06,MTY,P024,1,6.0
V000890,T000890,2025-03-06,MTY,P064,1,38.0
V000891,T000890,2025-03-06,MTY,P061,1,165.0
V000892,T000890,2025-03-06,MTY,P024,1,6.0
V000893,T000893,2025-03-06,MTY,P086,2,650.0
V000894,T000894,2025-03-06,MTY,P045,2,45.0
V000895,T000894,2025-03-06,MTY,P025,1,35.0
V000896,T000896,2025-03-06,MTY,P040,1,1450.0
V000897,T000897,2025-03-06,MTY,P043,3,18.0
V000898,T000898,2025-03-06,MTY,P009,3,85.0
V000899,T000898,2025-03-06,MTY,P048,1,180.0
V000900,T000900,2025-03-06,MTY,P012,1,980.0
V000901,T000901,2025-03-06,MTY,P100,1,1250.0
V000902,T000901,2025-03-06,MTY,P101,1,35.0
V000903,T000903,2025-03-06,MTY,P082,2,25.0
V000904,T000903,2025-03-06,MTY,P046,2,280.0
V000905,T000905,2025-03-06,MTY,P100,3,1250.0
V000906,T000905,2025-03-06,MTY,P102,1,45.0
V000907,T000905,2025-03-06,MTY,P065,2,30.0
V000908,T000908,2025-03-06,MTY,P106,2,55.0
V000909,T000909,2025-03-06,MTY,P009,1,85.0
V000910,T000910,2025-03-07,CUN,P085,2,980.0
V000911,T000910,2025-03-07,CUN,P027,2,320.0
V000912,T000912,2025-03-07,CUN,P041,3,35.0
V000913,T000913,2025-03-07,CUN,P005,2,65.0
V000914,T000914,2025-03-07,CUN,P006,3,12.0
V000915,T000914,2025-03-07,CUN,P022,1,150.0
V000916,T000916,2025-03-07,CUN,P020,3,55.0
V000917,T000916,2025-03-07,CUN,P023,3,40.0
V000918,T000918,2025-03-07,CUN,P101,1,35.0
V000919,T000918,2025-03-07,CUN,P081,1,65.0
V000920,T000920,2025-03-07,CUN,P041,2,35.0
V000921,T000920,2025-03-07,CUN,P043,2,18.0
V000922,T000922,2025-03-07,CUN,P063,2,45.0
V000923,T000922,2025-03-07,CUN,P027,3,320.0
V000924,T000924,2025-03-07,CUN,P048,2,180.0
V000925,T000924,2025-03-07,CUN,P107,1,165.0
V000926,T000926,2025-03-07,CUN,P021,1,85.0
V000927,T000926,2025-03-07,CUN,P023,1,40.0
V000928,T000926,2025-03-07,CUN,P104,1,95.0
V000929,T000929,2025-03-07,CUN,P041,1,35.0
V000930,T000929,2025-03-07,CUN,P043,2,18.0
V000931,T000931,2025-03-07,CUN,P100,3,1250.0
V000932,T000931,2025-03-07,CUN,P101,1,35.0
V000933,T000931,2025-03-07,CUN,P025,1,35.0
V000934,T000934,2025-03-07,MID,P021,1,85.0
V000935,T000934,2025-03-07,MID,P023,3,40.0
V000936,T000936,2025-03-07,MID,P022,1,150.0
V000937,T000936,2025-03-07,MID,P023,2,40.0
V000938,T000938,2025-03-07,MID,P045,1,45.0
V000939,T000938,2025-03-07,MID,P030,1,180.0
V000940,T000940,2025-03-07,MID,P043,1,18.0
V000941,T000940,2025-03-07,MID,P065,2,30.0
V000942,T000942,2025-03-07,MID,P040,1,1450.0
V000943,T000942,2025-03-07,MID,P022,3,150.0
V000944,T000944,2025-03-07,MID,P005,2,65.0
V000945,T000945,2025-03-07,MID,P063,3,45.0
V000946,T000945,2025-03-07,MID,P060,2,850.0
V000947,T000945,2025-03-07,MID,P008,2,180.0
V000948,T000948,2025-03-07,MID,P027,2,320.0
V000949,T000949,2025-03-07,MID,P006,1,12.0
V000950,T000949,2025-03-07,MID,P040,3,1450.0
V000951,T000951,2025-03-07,MID,P026,2,65.0
V000952,T000952,2025-03-07,MID,P022,1,150.0
V000953,T000952,2025-03-07,MID,P023,1,40.0
V000954,T000954,2025-03-07,MID,P005,2,65.0
V000955,T000954,2025-03-07,MID,P010,2,120.0
V000956,T000956,2025-03-07,MID,P100,3,1250.0
V000957,T000956,2025-03-07,MID,P102,1,45.0
V000958,T000958,2025-03-07,MID,P047,2,95.0
V000959,T000958,2025-03-07,MID,P021,2,85.0
V000960,T000960,2025-03-07,MID,P063,2,45.0
V000961,T000960,2025-03-07,MID,P060,1,850.0
V000962,T000962,2025-03-07,MID,P064,2,38.0
V000963,T000962,2025-03-07,MID,P061,3,165.0
V000964,T000964,2025-03-07,MID,P083,2,65.0
V000965,T000964,2025-03-07,MID,P063,2,45.0
V000966,T000966,2025-03-07,MID,P020,1,55.0
V000967,T000966,2025-03-07,MID,P023,1,40.0
V000968,T000968,2025-03-07,MID,P041,1,35.0
V000969,T000968,2025-03-07,MID,P043,2,18.0
V000970,T000970,2025-03-07,MID,P102,2,45.0
V000971,T000971,2025-03-07,MID,P063,1,45.0
V000972,T000971,2025-03-07,MID,P080,2,280.0
V000973,T000973,2025-03-07,CHI,P101,2,35.0
V000974,T000974,2025-03-07,CHI,P064,1,38.0
V000975,T000974,2025-03-07,CHI,P061,1,165.0
V000976,T000974,2025-03-07,CHI,P086,1,650.0
V000977,T000977,2025-03-07,CHI,P029,1,95.0
V000978,T000978,2025-03-07,CHI,P008,1,180.0
V000979,T000979,2025-03-07,CHI,P063,2,45.0
V000980,T000979,2025-03-07,CHI,P060,3,850.0
V000981,T000981,2025-03-07,CHI,P066,1,55.0
V000982,T000981,2025-03-07,CHI,P013,1,45.0
V000983,T000983,2025-03-07,CHI,P061,1,165.0
V000984,T000983,2025-03-07,CHI,P044,3,22.0
V000985,T000985,2025-03-07,CHI,P042,2,28.0
V000986,T000985,2025-03-07,CHI,P043,3,18.0
V000987,T000987,2025-03-07,CHI,P009,2,85.0
V000988,T000988,2025-03-07,CHI,P024,1,6.0
V000989,T000989,2025-03-07,CHI,P009,1,85.0
V000990,T000989,2025-03-07,CHI,P065,3,30.0
V000991,T000991,2025-03-07,CHI,P005,2,65.0
V000992,T000992,2025-03-07,CHI,P080,1,280.0
V000993,T000993,2025-03-07,CHI,P013,2,45.0
